genotype,PLOT.ID,rows,ranges,Block,Rep,Trt,year,note,Group,Calibration,ASD,X350,X351,X352,X353
BGEM-0284-N,2176,26,4,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.082965232,0.079589531,0.07667352,0.075546363
BGEM-0284-N,3314,14,7,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.082965232,0.079589531,0.07667352,0.075546363
BGEM-0285-N,3182,32,4,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.082622525,0.079094853,0.07660434,0.075680726
BGEM-0285-N,2319,19,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.082622525,0.079094853,0.07660434,0.075680726
BGEM-0286-N,3329,29,7,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.083260516,0.079478614,0.076704633,0.075772771
BGEM-0286-N,2116,16,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.083260516,0.079478614,0.076704633,0.075772771
BGEM-0287-N,3143,43,3,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.082397732,0.079551366,0.076692704,0.075568268
BGEM-0287-N,2305,5,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,2,0.082397732,0.079551366,0.076692704,0.075568268
BGEM-0288-S,2217,17,5,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.082906576,0.078939224,0.076603909,0.075840527
BGEM-0288-S,3080,30,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.082906576,0.078939224,0.076603909,0.075840527
BGEM-0289-N,3126,26,3,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.082478076,0.07927365,0.076729288,0.075880113
BGEM-0289-N,2263,13,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.082478076,0.07927365,0.076729288,0.075880113
BGEM-0290-N,3211,11,5,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.082877661,0.079204295,0.07673308,0.075964602
BGEM-0290-N,2048,48,1,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.082877661,0.079204295,0.07673308,0.075964602
BGEM-0291-N,2261,11,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.083192247,0.079541726,0.076685819,0.075684963
BGEM-0291-N,3099,49,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.083192247,0.079541726,0.076685819,0.075684963
BGEM-0292-S,2028,28,1,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.083058502,0.079722654,0.076783184,0.07581578
BGEM-0292-S,3166,16,4,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.083058502,0.079722654,0.076783184,0.07581578
BGEM-0293-N,2097,47,2,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.081734479,0.079294301,0.076669311,0.07565926
BGEM-0293-N,3260,10,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.081734479,0.079294301,0.076669311,0.07565926
BGEM-0294-N,3225,25,5,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.083928495,0.079560982,0.076672469,0.075776201
BGEM-0294-N,2087,37,2,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.083928495,0.079560982,0.076672469,0.075776201
BGEM-0295-S,3014,14,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082949044,0.079370154,0.076673472,0.075743226
BGEM-0295-S,2226,26,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082949044,0.079370154,0.076673472,0.075743226
BGEM-0296-S,3100,50,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.081898544,0.079521212,0.076691984,0.075598659
BGEM-0296-S,2262,12,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.081898544,0.079521212,0.076691984,0.075598659
BGEM-0297-N,2310,10,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,2,0.083236158,0.078913936,0.076463924,0.075610393
BGEM-0297-N,3148,48,3,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.083236158,0.078913936,0.076463924,0.075610393
BGEM-0298-S,3244,44,5,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.083902205,0.079683252,0.076746308,0.075778688
BGEM-0298-S,2056,6,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.083902205,0.079683252,0.076746308,0.075778688
BGEM-0299-N,2232,32,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.081959613,0.078820408,0.076516814,0.075505492
BGEM-0299-N,3020,20,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.081959613,0.078820408,0.076516814,0.075505492
BGEM-0300-S,2230,30,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082331771,0.079016106,0.076570562,0.075589941
BGEM-0300-S,3018,18,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082331771,0.079016106,0.076570562,0.075589941
BGEM-0301-S,2329,29,7,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082586132,0.079202928,0.076644549,0.075713864
BGEM-0301-S,3117,17,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082586132,0.079202928,0.076644549,0.075713864
BGEM-0302-S,2233,33,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082399255,0.079030386,0.076588229,0.075645743
BGEM-0302-S,3021,21,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082399255,0.079030386,0.076588229,0.075645743
BGEM-0303-N,2269,19,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.081900955,0.078846832,0.076565403,0.075663557
BGEM-0303-N,3132,32,3,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.081900955,0.078846832,0.076565403,0.075663557
BGEM-0304-N,2242,42,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.083235414,0.079561285,0.076710847,0.075731133
BGEM-0304-N,3055,5,2,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.083235414,0.079561285,0.076710847,0.075731133
BGEM-0305-S,3076,26,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.082589266,0.079238462,0.076643341,0.075681795
BGEM-0305-S,2213,13,5,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.082589266,0.079238462,0.076643341,0.075681795
BGEM-0306-S,3045,45,1,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.084144775,0.080055348,0.076698341,0.075618852
BGEM-0306-S,2207,7,5,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.084144775,0.080055348,0.076698341,0.075618852
BGEM-0307-S,3257,7,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.081127984,0.079081174,0.076582851,0.075497305
BGEM-0307-S,2094,44,2,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.081127984,0.079081174,0.076582851,0.075497305
BGEM-0308-S,2037,37,1,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.083758325,0.079378081,0.076621282,0.075656549
BGEM-0308-S,3175,25,4,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.083758325,0.079378081,0.076621282,0.075656549
BGEM-0309-S,3268,18,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.082594511,0.079775229,0.076788369,0.075803453
BGEM-0309-S,2130,30,3,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.082594511,0.079775229,0.076788369,0.075803453
BGEM-0310-S,3332,32,7,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.082486163,0.079340058,0.076569251,0.075472221
BGEM-0310-S,2119,19,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.082486163,0.079340058,0.076569251,0.075472221
BGEM-0311-N,2300,50,6,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.081525046,0.078404051,0.076411808,0.075501499
BGEM-0311-N,3113,13,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.081525046,0.078404051,0.076411808,0.075501499
BGEM-0312-S,3164,14,4,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.082129943,0.079471957,0.076668818,0.075583378
BGEM-0312-S,2026,26,1,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.082129943,0.079471957,0.076668818,0.075583378
BGEM-0313-S,3064,14,2,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.081884369,0.078890215,0.076639336,0.075838336
BGEM-0313-S,2276,26,6,2,1,LN,2022,BGEM_Tall_early,Inbred,0,2,0.081884369,0.078890215,0.076639336,0.075838336
BGEM-0314-S,2051,1,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.083787294,0.078966364,0.076478822,0.075690428
BGEM-0314-S,3239,39,5,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.083787294,0.078966364,0.076478822,0.075690428
BGEM-0315-S,2295,45,6,2,1,LN,2022,BGEM_Tall_early,Inbred,0,2,0.084034153,0.0804327,0.076895872,0.07578285
BGEM-0315-S,3108,8,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.084034153,0.0804327,0.076895872,0.07578285
BGEM-0316-S,3184,34,4,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.083104919,0.079321011,0.076649107,0.075731266
BGEM-0316-S,2321,21,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.083104919,0.079321011,0.076649107,0.075731266
BGEM-0317-S,3122,22,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.082212998,0.078937945,0.076598519,0.075752313
BGEM-0317-S,2334,34,7,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.082212998,0.078937945,0.076598519,0.075752313
BGEM-0318-S,2001,1,1,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.082539038,0.078982779,0.076550347,0.075616601
BGEM-0318-S,3189,39,4,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.082539038,0.078982779,0.076550347,0.075616601
BGEM-0319-S,2125,25,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.082394318,0.079127181,0.076619386,0.075704605
BGEM-0319-S,3338,38,7,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.082394318,0.079127181,0.076619386,0.075704605
BGEM-0320-N,3280,30,6,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.083050203,0.079768803,0.076747556,0.075731674
BGEM-0320-N,2067,17,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.083050203,0.079768803,0.076747556,0.075731674
BGEM-0321-S,2002,2,1,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.082828144,0.079335797,0.076642315,0.075675165
BGEM-0321-S,3190,40,4,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.082828144,0.079335797,0.076642315,0.075675165
BGEM-0322-S,2313,13,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,2,0.08285308,0.079136426,0.07663945,0.075763145
BGEM-0322-S,3176,26,4,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.08285308,0.079136426,0.07663945,0.075763145
BGEM-0323-S,3093,43,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.083917692,0.079873205,0.076812506,0.075952481
BGEM-0323-S,2255,5,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.083917692,0.079873205,0.076812506,0.075952481
BGEM-0324-N,3275,25,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.08319244,0.079481793,0.076508203,0.07541283
BGEM-0324-N,2137,37,3,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.08319244,0.079481793,0.076508203,0.07541283
BGEM-0325-N,2047,47,1,2,1,LN,2022,BGEM_Tall_late,Inbred,1,1.5,0.083912202,0.07958512,0.076703566,0.075775336
BGEM-0325-N,3210,10,5,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.083912202,0.07958512,0.076703566,0.075775336
BGEM-0326-N,2066,16,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.083258503,0.079414888,0.076691885,0.075798678
BGEM-0326-N,3279,29,6,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.083258503,0.079414888,0.076691885,0.075798678
BGEM-0327-N,3293,43,6,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.081785111,0.079500426,0.076720573,0.075646129
BGEM-0327-N,2105,5,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.081785111,0.079500426,0.076720573,0.075646129
BGEM-0328-S,2099,49,2,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.083013129,0.079676002,0.07672258,0.075707088
BGEM-0328-S,3262,12,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.083013129,0.079676002,0.07672258,0.075707088
LH109 X LH123,2599,49,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.08318397,0.078674971,0.076307146,0.075347327
LH109 X LH123,3432,32,9,3,2,LN,2022,Hybrid,Hybrid,0,2,0.08318397,0.078674971,0.076307146,0.075347327
LH109 X LH59,3598,48,12,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081575759,0.078648055,0.076404315,0.075369595
LH109 X LH59,2566,16,12,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081575759,0.078648055,0.076404315,0.075369595
LH109 X LH59,2560,10,12,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081575759,0.078648055,0.076404315,0.075369595
LH109 X LH59,3597,47,12,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081575759,0.078648055,0.076404315,0.075369595
LH109 X LH59,2550,50,11,2,1,LN,2022,Hybrid,Hybrid,0,2,0.081575759,0.078648055,0.076404315,0.075369595
LH109 X LH59,3454,4,10,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081575759,0.078648055,0.076404315,0.075369595
LH123 X LH59,2554,4,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.082696084,0.079287817,0.076654394,0.075719037
LH123 X LH59,3596,46,12,3,2,LN,2022,Hybrid,Hybrid,0,1,0.082696084,0.079287817,0.076654394,0.075719037
LH123 X PHG50,3384,34,8,3,2,LN,2022,Hybrid,Hybrid,0,2,0.082352392,0.078278184,0.076351986,0.075498496
LH123 X PHG50,2596,46,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.082352392,0.078278184,0.076351986,0.075498496
LH132 X B73,3590,40,12,3,2,LN,2022,Hybrid,Hybrid,0,1,0.082335424,0.078807766,0.076332734,0.075274735
LH132 X B73,2578,28,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.082335424,0.078807766,0.076332734,0.075274735
LH132 X B73,3600,50,12,3,2,LN,2022,Hybrid,Hybrid,0,1,0.082335424,0.078807766,0.076332734,0.075274735
LH132 X B73,2548,48,11,2,1,LN,2022,Hybrid,Hybrid,0,2,0.082335424,0.078807766,0.076332734,0.075274735
LH74 X LH123,2598,48,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.081849881,0.078419351,0.076420243,0.07552842
LH74 X LH123,3426,26,9,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081849881,0.078419351,0.076420243,0.07552842
Mo17,3156,6,4,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3318,18,7,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2057,7,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2139,39,3,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3025,25,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3269,19,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2008,8,1,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2170,20,4,2,1,LN,2022,BGEM_Short_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2374,24,8,2,1,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3139,39,3,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2294,44,6,2,1,LN,2022,BGEM_Tall_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3302,2,7,3,2,LN,2022,BGEM_Tall_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3343,43,7,3,2,LN,2022,BGEM_Short_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2041,41,1,2,1,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2122,22,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2070,20,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3090,40,2,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3361,11,8,3,2,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2073,23,2,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2155,5,4,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3041,41,1,3,2,LN,2022,BGEM_Short_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2278,28,6,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3286,36,6,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2442,42,9,2,1,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3327,27,7,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2335,35,7,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3058,8,2,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3074,24,2,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3171,21,4,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3358,8,8,3,2,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3253,3,6,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3009,9,1,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3188,38,4,3,2,LN,2022,BGEM_Short_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2412,12,9,2,1,LN,2022,Hybrid,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3431,31,9,3,2,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2090,40,2,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2211,11,5,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3220,20,5,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2106,6,3,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2187,37,4,2,1,LN,2022,BGEM_Tall_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2260,10,6,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3237,37,5,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2325,25,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2245,45,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3204,4,5,3,2,LN,2022,BGEM_Tall_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2024,24,1,2,1,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3107,7,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2196,46,4,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2309,9,7,2,1,LN,2022,BGEM_Short_late,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2229,29,5,2,1,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3381,31,8,3,2,LN,2022,Hybrid,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3123,23,3,3,2,LN,2022,BGEM_Tall_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,2350,50,7,2,1,LN,2022,BGEM_Tall_early,Inbred,0,2,0.078600982,0.077043149,0.075765845,0.074377651
Mo17,3283,33,6,3,2,LN,2022,BGEM_Short_early,Inbred,0,1,0.078600982,0.077043149,0.075765845,0.074377651
PHB47 X PHG86,2378,28,8,2,1,LN,2022,Hybrid,Hybrid,0,2,0.084643815,0.080016867,0.076633646,0.075605037
PHB47 X PHG86,2384,34,8,2,1,LN,2022,Hybrid,Hybrid,0,1,0.084643815,0.080016867,0.076633646,0.075605037
PHB47 X PHG86,3458,8,10,3,2,LN,2022,Hybrid,Hybrid,0,1,0.084643815,0.080016867,0.076633646,0.075605037
PHB47 X PHG86,3450,50,9,3,2,LN,2022,Hybrid,Hybrid,0,2,0.084643815,0.080016867,0.076633646,0.075605037
PHB47 X PHK29,3360,10,8,3,2,LN,2022,Hybrid,Hybrid,0,2,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHK29,2597,47,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHK29,2450,50,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHK29,2390,40,8,2,1,LN,2022,Hybrid,Hybrid,0,2,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHK29,3464,14,10,3,2,LN,2022,Hybrid,Hybrid,0,2,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHK29,3390,40,8,3,2,LN,2022,Hybrid,Hybrid,0,1,0.083857572,0.079435447,0.076616366,0.075629753
PHB47 X PHW52,2402,2,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.084343794,0.08003911,0.076738208,0.075688712
PHB47 X PHW52,3354,4,8,3,2,LN,2022,Hybrid,Hybrid,0,1,0.084343794,0.08003911,0.076738208,0.075688712
PHB47 X PHW52,2600,50,12,2,1,LN,2022,Hybrid,Hybrid,0,2,0.084343794,0.08003911,0.076738208,0.075688712
PHB47 X PHW52,3470,20,10,3,2,LN,2022,Hybrid,Hybrid,0,2,0.084343794,0.08003911,0.076738208,0.075688712
PHB47 X PHW52,2396,46,8,2,1,LN,2022,Hybrid,Hybrid,0,2,0.084343794,0.08003911,0.076738208,0.075688712
PHB47 X PHW52,3438,38,9,3,2,LN,2022,Hybrid,Hybrid,0,2,0.084343794,0.08003911,0.076738208,0.075688712
PHG47 X LH59,3414,14,9,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X LH59,2524,24,11,2,1,LN,2022,Hybrid,Hybrid,0,2,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X LH59,2530,30,11,2,1,LN,2022,Hybrid,Hybrid,0,2,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X LH59,2414,14,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X LH59,2420,20,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X LH59,3408,8,9,3,2,LN,2022,Hybrid,Hybrid,0,2,0.081134754,0.078211139,0.076455761,0.075635914
PHG47 X PHG50,2444,44,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.082039998,0.078892152,0.076583569,0.075645135
PHG47 X PHG50,3402,2,9,3,2,LN,2022,Hybrid,Hybrid,0,1,0.082039998,0.078892152,0.076583569,0.075645135
PHG47 X PHG50,3396,46,8,3,2,LN,2022,Hybrid,Hybrid,0,1,0.082039998,0.078892152,0.076583569,0.075645135
PHG47 X PHG50,2518,18,11,2,1,LN,2022,Hybrid,Hybrid,0,1,0.082039998,0.078892152,0.076583569,0.075645135
PHG47 X PHZ51,3476,26,10,3,2,LN,2022,Hybrid,Hybrid,0,2,0.080917284,0.078474123,0.076497847,0.075443089
PHG47 X PHZ51,3353,3,8,3,2,LN,2022,Hybrid,Hybrid,0,2,0.080917284,0.078474123,0.076497847,0.075443089
PHG47 X PHZ51,3388,38,8,3,2,LN,2022,Hybrid,Hybrid,0,1,0.080917284,0.078474123,0.076497847,0.075443089
PHG47 X PHZ51,2408,8,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.080917284,0.078474123,0.076497847,0.075443089
PHG47 X PHZ51,2446,46,9,2,1,LN,2022,Hybrid,Hybrid,0,1,0.080917284,0.078474123,0.076497847,0.075443089
PHG47 X PHZ51,2438,38,9,2,1,LN,2022,Hybrid,Hybrid,0,2,0.080917284,0.078474123,0.076497847,0.075443089
PHG50 X PHG47,2494,44,10,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG47,2464,14,10,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG47,3352,2,8,3,2,LN,2022,Hybrid,Hybrid,0,1,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG47,2512,12,11,2,1,LN,2022,Hybrid,Hybrid,0,2,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG47,2488,38,10,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG47,2458,8,10,2,1,LN,2022,Hybrid,Hybrid,0,1,0.081454516,0.078546019,0.076473552,0.075576275
PHG50 X PHG51,2470,20,10,2,1,LN,2022,Hybrid,Hybrid,0,2,0.08424175,0.0799664,0.076702398,0.075675536
PHG50 X PHG51,2482,32,10,2,1,LN,2022,Hybrid,Hybrid,0,1,0.08424175,0.0799664,0.076702398,0.075675536
PHG50 X PHG51,2476,26,10,2,1,LN,2022,Hybrid,Hybrid,0,2,0.08424175,0.0799664,0.076702398,0.075675536
PHG50 X PHG51,2426,26,9,2,1,LN,2022,Hybrid,Hybrid,0,2,0.08424175,0.0799664,0.076702398,0.075675536
